代码,名称,流通市值Z,涨幅%,封单额,现价,总金额,现量,10日涨幅%,20日涨幅%,涨跌,细分行业,买价,卖价,总量,涨速%,换手%,今开,最高,最低,昨收,市盈(动),量比,地区,振幅%,均价,内盘,外盘
300677,英科医疗,         79.85亿,-0.24,--  ,21,45.6,217,3.96,-1.59,-0.05,医疗耗材,21,21.02,217,0,0,21,21,21,21.05,30.84,0.71,山东,0,21,109,108
300241,瑞丰光电,         20.83亿,-0.24,--  ,4.2,5.5,131,6.87,25.75,-0.01,LED,4.2,4.21,131,0,0,4.2,4.2,4.2,4.21,--  ,0.24,深圳,0,4.2,66,65
002177,御银股份,         26.82亿,-0.24,--  ,4.2,54.35,1294,-1.18,28.05,-0.01,商业物业经营,4.19,4.2,1294,0,0.02,4.2,4.2,4.2,4.21,193.16,0.66,广东,0,4.2,647,647
601061,中信金属,         42.05亿,-0.24,--  ,8.39,148.75,1773,6.21,1.7,-0.02,贸易,8.38,8.39,1773,0,0.04,8.39,8.39,8.39,8.41,19.61,1.18,北京,0,8.39,887,886
300402,宝色股份,         17.89亿,-0.24,--  ,16.76,38.05,227,6.08,17.04,-0.04,金属制品,16.76,16.8,227,0,0.01,16.76,16.76,16.76,16.8,58.42,0.67,江苏,0,16.76,114,113
600327,大东方,         20.29亿,-0.24,--  ,4.18,27,646,4.76,9.71,-0.01,医院,4.18,4.19,646,0,0.01,4.18,4.18,4.18,4.19,21.16,1.16,江苏,0,4.18,323,323
300489,光智科技,         13.41亿,-0.24,--  ,16.72,7.69,46,6.37,22.49,-0.04,光学元件,16.72,16.74,46,0,0,16.72,16.72,16.72,16.76,--  ,0.51,黑龙江,0,16.72,23,23
300155,安居宝,          9.79亿,-0.24,--  ,4.18,4.56,109,11.46,30.63,-0.01,安防设备,4.18,4.19,109,0,0,4.18,4.18,4.18,4.19,160,0.26,广东,0,4.18,55,54
300436,广生堂,         17.97亿,-0.24,--  ,20.87,13.15,63,6.05,13.43,-0.05,化学制剂,20.87,20.88,63,0,0,20.87,20.87,20.87,20.92,--  ,0.49,福建,0,20.87,32,31
300021,大禹节水,         19.68亿,-0.24,--  ,4.16,7.53,181,6.66,10.34,-0.01,其他专业工程,4.16,4.17,181,0,0,4.16,4.16,4.16,4.17,73.78,0.5,甘肃,0,4.16,91,90
000679,大连友谊,         10.67亿,-0.24,--  ,4.16,3.45,83,14.29,23.44,-0.01,百货,4.15,4.16,83,0,0,4.16,4.16,4.16,4.17,--  ,0.24,辽宁,0,4.16,42,41
001213,中铁特货,         31.57亿,-0.24,--  ,4.13,12.1,293,0.98,1.72,-0.01,仓储物流,4.13,4.14,293,0,0,4.13,4.13,4.13,4.14,23.37,0.49,北京,0,4.13,147,146
688202,美迪西,         35.23亿,-0.24,--  ,49.4,448.66,908,17.12,20.28,-0.12,医疗研发外包,49.3,49.4,908,0,0.07,49.4,49.4,49.4,49.52,43.43,2.69,上海,0,49.4,454,454
600488,津药药业,         19.69亿,-0.24,--  ,4.11,18.5,450,4.84,8.16,-0.01,原料药,4.11,4.12,450,0,0,4.11,4.11,4.11,4.12,22.22,1.5,天津,0,4.11,225,225
600266,城建发展,         49.61亿,-0.24,--  ,4.1,80.32,1959,1.74,1.23,-0.01,住宅开发,4.1,4.11,1959,0,0.01,4.1,4.1,4.1,4.11,11.08,0.81,北京,0,4.1,980,979
300151,昌红科技,         52.24亿,-0.24,--  ,16.4,38.05,232,13.1,19.1,-0.04,其他专用设备,16.4,16.44,232,0,0.01,16.4,16.4,16.4,16.44,129.62,0.57,深圳,0,16.4,116,116
002457,青龙管业,         19.32亿,-0.24,--  ,8.2,27.47,335,2.24,3.93,-0.02,管材,8.19,8.2,335,0,0.01,8.2,8.2,8.2,8.22,188.25,0.62,宁夏,0,8.2,168,167
688776,国光电气,         22.95亿,-0.24,--  ,65.3,50.5,77,-17.99,3.92,-0.16,军工电子,65.01,65.3,77,0,0.02,65.3,65.3,65.3,65.46,97.45,0.46,四川,0,65.3,39,38
600358,国旅联合,         14.21亿,-0.24,--  ,4.08,15.42,378,13.97,24.4,-0.01,互联网广告,4.07,4.08,378,0,0.01,4.08,4.08,4.08,4.09,893.54,0.35,江西,0,4.08,189,189
300294,博雅生物,         85.34亿,-0.25,--  ,28.49,38.75,136,-0.94,1.9,-0.07,血液制品,28.41,28.49,136,0,0,28.49,28.49,28.49,28.56,23.22,0.61,江西,0,28.49,68,68
300066,三川智慧,         25.67亿,-0.25,--  ,4.07,28.98,712,7.68,17.97,-0.01,仪器仪表,4.07,4.08,712,0,0.01,4.07,4.07,4.07,4.08,19.55,0.95,江西,0,4.07,356,356
600658,电子城,         23.79亿,-0.25,--  ,4.06,22.41,552,9.14,16,-0.01,产业地产,4.06,4.07,552,0,0,4.06,4.06,4.06,4.07,312.09,0.69,北京,0,4.06,276,276
600063,皖维高新,         54.16亿,-0.25,--  ,4.06,6.25,154,4.37,5.18,-0.01,有机化工原料,4.05,4.06,154,0,0,4.06,4.06,4.06,4.07,16.17,0.18,安徽,0,4.06,77,77
002805,丰元股份,         21.81亿,-0.25,--  ,12.17,56.59,465,10.84,17.02,-0.03,锂电池,12.17,12.19,465,0,0.02,12.17,12.17,12.17,12.2,--  ,1.03,山东,0,12.17,233,232
600251,冠农股份,         34.94亿,-0.25,--  ,8.11,58.47,721,4.24,5.32,-0.02,果蔬加工,8.1,8.11,721,0,0.01,8.11,8.11,8.11,8.13,7.56,1.9,新疆,0,8.11,361,360
300750,宁德时代,       4608.04亿,-0.25,--  ,190.49,5451.82,2862,15.69,20.31,-0.47,锂电池,190.31,190.49,2862,0,0.01,190.49,190.49,190.49,190.96,18.99,1.63,福建,0,190.49,1431,1431
688316,青云科技-U,         11.27亿,-0.25,--  ,40.5,24.67,61,6.25,23.25,-0.1,云基础设施服务,40.2,40.5,61,0,0.02,40.5,40.5,40.5,40.6,--  ,0.78,北京,0,40.5,31,30
300141,和顺电气,          9.42亿,-0.25,--  ,8.1,17.74,219,5.61,33.66,-0.02,配电设备,8.08,8.1,219,0,0.01,8.1,8.1,8.1,8.12,862.23,0.59,江苏,0,8.1,110,109
002494,华斯股份,         10.39亿,-0.25,--  ,4.05,17.09,422,15.06,30.65,-0.01,非运动服装,4.04,4.05,422,0,0.01,4.05,4.05,4.05,4.06,--  ,0.77,河北,0,4.05,211,211
603677,奇精机械,          6.08亿,-0.25,--  ,12.14,23.43,193,12.09,24.77,-0.03,家电零部件,12.14,12.16,193,0,0.01,12.14,12.14,12.14,12.17,27.74,1.46,浙江,0,12.14,97,96
603332,苏州龙杰,          6.99亿,-0.25,--  ,8.09,15.45,191,12.2,22.21,-0.02,涤纶,8.08,8.09,191,0,0.01,8.09,8.09,8.09,8.11,--  ,0.5,江苏,0,8.09,96,95
300885,海昌新材,          7.36亿,-0.25,--  ,8.08,27.39,339,15.92,28.25,-0.02,机械基础件,8.08,8.1,339,0,0.02,8.08,8.08,8.08,8.1,54.24,1.49,江苏,0,8.08,170,169
002162,悦心健康,         18.09亿,-0.25,--  ,4.04,21.94,543,-2.41,12.85,-0.01,陶瓷,4.03,4.04,543,0,0.01,4.04,4.04,4.04,4.05,25.79,0.74,上海,0,4.04,272,271
000725,京东方Ａ,       1291.96亿,-0.25,--  ,4.04,366.46,9071,-0.74,2.02,-0.01,面板,4.04,4.05,9071,0,0,4.04,4.04,4.04,4.05,111.61,0.73,北京,0,4.04,4536,4535
300132,青松股份,         17.18亿,-0.25,--  ,4.03,6.81,169,7.18,19.23,-0.01,化妆品,4.02,4.03,169,0,0,4.03,4.03,4.03,4.04,--  ,0.55,福建,0,4.03,85,84
688139,海尔生物,         50.57亿,-0.25,--  ,32.1,15.4,48,3.28,-2.07,-0.08,医疗设备,32.03,32.1,48,0,0,32.1,32.1,32.1,32.18,21.43,0.45,山东,0,32.1,24,24
600523,贵航股份,         23.11亿,-0.25,--  ,12.03,84.21,700,12.54,18.75,-0.03,其他汽车零部件,12.01,12.05,700,0,0.02,12.03,12.03,12.03,12.06,29.63,1.45,贵州,0,12.03,350,350
002390,信邦制药,         44.40亿,-0.25,--  ,4.01,16.44,410,3.35,3.35,-0.01,医药流通,4,4.01,410,0,0,4.01,4.01,4.01,4.02,23.71,0.5,贵州,0,4.01,205,205
002168,惠程科技,         26.02亿,-0.25,--  ,4.01,45.51,1135,11.39,19.34,-0.01,游戏,4,4.01,1135,0,0.01,4.01,4.01,4.01,4.02,--  ,0.61,重庆,0,4.01,568,567
000006,深振业Ａ,         34.11亿,-0.25,--  ,4.01,43.43,1083,1.27,0.25,-0.01,住宅开发,4,4.01,1083,0,0.01,4.01,4.01,4.01,4.02,--  ,1.19,深圳,0,4.01,542,541
300821,东岳硅材,         26.75亿,-0.25,--  ,8,29.28,366,4.71,15.27,-0.02,有机硅,7.99,8,366,0,0,8,8,8,8.02,--  ,0.68,山东,0,8,183,183
601108,财通证券,        249.86亿,-0.25,--  ,7.96,230.84,2900,1.15,4.19,-0.02,证券,7.95,7.96,2900,0,0.01,7.96,7.96,7.96,7.98,18.47,1.76,浙江,0,7.96,1450,1450
002358,森源电气,         26.99亿,-0.25,--  ,3.98,28.66,720,4.46,22.08,-0.01,输变电设备,3.98,3.99,720,0,0.01,3.98,3.98,3.98,3.99,32.07,0.7,河南,0,3.98,360,360
603990,麦迪科技,         28.13亿,-0.25,--  ,11.91,160.19,1345,5.39,28.9,-0.03,行业应用软件,11.9,11.91,1345,0,0.05,11.91,11.91,11.91,11.94,--  ,3.24,江苏,0,11.91,673,672
002750,龙津药业,         13.88亿,-0.25,--  ,7.94,197.23,2484,20.86,25.83,-0.02,中药,7.93,7.94,2484,0,0.06,7.94,7.94,7.94,7.96,--  ,1.93,云南,0,7.94,1242,1242
601799,星宇股份,        196.79亿,-0.25,--  ,150.72,9.04,6,2.24,15.05,-0.38,汽车电子电气系统,150.02,151.1,6,0,0,150.72,150.72,150.72,151.1,41.32,0.17,江苏,0,150.72,3,3
002675,东诚药业,         93.64亿,-0.25,--  ,15.8,19.28,122,5.68,6.47,-0.04,化学制剂,15.75,15.8,122,0,0,15.8,15.8,15.8,15.84,34.19,0.25,山东,0,15.8,61,61
000860,顺鑫农业,         91.37亿,-0.25,--  ,19.71,30.35,154,7.36,11.36,-0.05,白酒,19.7,19.71,154,0,0,19.71,19.71,19.71,19.76,--  ,0.25,北京,0,19.71,77,77
600130,波导股份,         25.30亿,-0.25,--  ,3.94,62.8,1594,1.02,26.28,-0.01,消费电子组件,3.94,3.95,1594,0,0.02,3.94,3.94,3.94,3.95,155.3,1.44,浙江,0,3.94,797,797
002031,巨轮智能,         68.99亿,-0.25,--  ,3.94,268.63,6818,5.34,13.87,-0.01,其他专用设备,3.93,3.94,6818,0,0.03,3.94,3.94,3.94,3.95,--  ,0.96,广东,0,3.94,3409,3409
000533,顺钠股份,         16.45亿,-0.25,--  ,3.94,11.35,288,7.07,24.68,-0.01,输变电设备,3.93,3.94,288,0,0,3.94,3.94,3.94,3.95,42.32,0.31,广东,0,3.94,144,144
300847,中船汉光,         17.63亿,-0.25,--  ,15.71,13.2,84,-2.79,4.17,-0.04,其他化学制品,15.7,15.71,84,0,0,15.71,15.71,15.71,15.75,48.16,0.25,河北,0,15.71,42,42
603386,骏亚科技,         15.70亿,-0.25,--  ,11.77,8.71,74,6.04,15.4,-0.03,PCB,11.77,11.8,74,0,0,11.77,11.77,11.77,11.8,34.83,0.55,广东,0,11.77,37,37
601066,中信建投,        245.19亿,-0.25,--  ,23.52,164.64,700,0.77,2.49,-0.06,证券,23.51,23.52,700,0,0,23.52,23.52,23.52,23.58,24.04,1.61,北京,0,23.52,350,350
300008,天海防务,         51.93亿,-0.25,--  ,3.92,31.4,801,5.38,10.74,-0.01,航海装备,3.92,3.93,801,0,0,3.92,3.92,3.92,3.93,56.88,0.5,上海,0,3.92,401,400
301156,美农生物,          6.30亿,-0.25,--  ,15.65,102.51,655,14.74,23.32,-0.04,食品助剂,15.65,15.77,655,0,0.12,15.65,15.65,15.65,15.69,26.41,9.1,上海,0,15.65,328,327
002368,太极股份,        106.20亿,-0.26,--  ,27.33,325.5,1191,1.26,11.01,-0.07,行业应用软件,27.32,27.33,1191,0,0.02,27.33,27.33,27.33,27.4,96.78,1.07,北京,0,27.33,596,595
002661,克明食品,         16.09亿,-0.26,--  ,7.8,15.6,200,3.72,6.56,-0.02,其他农产品加工,7.8,7.81,200,0,0.01,7.8,7.8,7.8,7.82,--  ,1.77,湖南,0,7.8,100,100
000958,电投产融,         47.46亿,-0.26,--  ,3.9,32.25,827,-0.52,-2.01,-0.01,金融控股,3.89,3.9,827,0,0,3.9,3.9,3.9,3.91,21.97,1.85,河北,0,3.9,414,413
688596,正帆科技,         90.55亿,-0.26,--  ,38.9,16.76,43,2.26,14.62,-0.1,半导体设备,38.9,38.94,43,0,0,38.9,38.9,38.9,39,30.58,0.34,上海,0,38.9,22,21
688566,吉贝尔,         11.95亿,-0.26,--  ,27.22,10.64,39,10.65,15.88,-0.07,化学制剂,27.02,27.22,39,0,0,27.22,27.22,27.22,27.29,24.89,0.39,江苏,0,27.22,20,19
688352,颀中科技,         19.01亿,-0.26,--  ,11.66,13.69,117,6,12.22,-0.03,半导体封测,11.66,11.7,117,0,0.01,11.66,11.66,11.66,11.69,42.45,0.47,安徽,0,11.66,59,58
000333,美的集团,       2902.97亿,-0.26,--  ,62.2,1462.94,2352,-4.37,0.81,-0.16,空调,62.19,62.2,2352,0,0,62.2,62.2,62.2,62.36,11.73,1.54,广东,0,62.2,1176,1176
300899,上海凯鑫,          7.76亿,-0.26,--  ,23.29,42.62,183,10.64,14.4,-0.06,水治理,23.23,23.29,183,0,0.04,23.29,23.29,23.29,23.35,145.81,0.64,上海,0,23.29,92,91
600853,龙建股份,         21.81亿,-0.26,--  ,3.88,22,567,2.65,7.48,-0.01,基建工程,3.88,3.89,567,0,0.01,3.88,3.88,3.88,3.89,17.28,0.65,黑龙江,0,3.88,284,283
002984,森麒麟,        116.33亿,-0.26,--  ,31.05,237.53,765,-1.36,1.71,-0.08,轮胎轮毂,31.03,31.05,765,0,0.02,31.05,31.05,31.05,31.13,16.76,1.73,山东,0,31.05,383,382
603170,宝立食品,         19.86亿,-0.26,--  ,15.5,0.16,1,4.31,2.65,-0.04,调味品,15.5,15.51,1,0,0,15.5,15.5,15.5,15.54,19.3,0.01,上海,0,15.5,1,0
002274,华昌化工,         43.55亿,-0.26,--  ,7.74,9.29,120,-0.39,7.65,-0.02,复合肥,7.74,7.76,120,0,0,7.74,7.74,7.74,7.76,11.78,0.25,江苏,0,7.74,60,60
000566,海南海药,         29.36亿,-0.26,--  ,3.87,14.4,372,6.61,9.95,-0.01,化学制剂,3.86,3.87,372,0,0,3.87,3.87,3.87,3.88,--  ,0.7,海南,0,3.87,186,186
601216,君正集团,        122.35亿,-0.26,--  ,3.86,30.65,794,0.26,-0.26,-0.01,氯碱,3.85,3.86,794,0,0,3.86,3.86,3.86,3.87,11.23,0.75,内蒙,0,3.86,397,397
603579,荣泰健康,         11.91亿,-0.26,--  ,19.28,14.07,73,6.99,7.17,-0.05,个护小家电,19.28,19.37,73,0,0.01,19.28,19.28,19.28,19.33,13.24,1.68,上海,0,19.28,37,36
600549,厦门钨业,        161.94亿,-0.26,--  ,19.23,193.07,1004,15.36,20.04,-0.05,钨钼,19.22,19.23,1004,0,0.01,19.23,19.23,19.23,19.28,17.62,0.87,福建,0,19.23,502,502
300741,华宝股份,         22.38亿,-0.26,--  ,19.23,5.38,28,2.83,5.37,-0.05,食品助剂,19.2,19.23,28,0,0,19.23,19.23,19.23,19.28,27.61,0.48,西藏,0,19.23,14,14
600774,汉商集团,          9.66亿,-0.26,--  ,7.68,31.64,412,-10.28,20.38,-0.02,化学制剂,7.67,7.68,412,0,0.01,7.68,7.68,7.68,7.7,24.67,1.25,湖北,0,7.68,206,206
000506,中润资源,         22.43亿,-0.26,--  ,3.84,39.36,1025,0.79,28.43,-0.01,黄金,3.84,3.85,1025,0,0.01,3.84,3.84,3.84,3.85,36.15,0.47,山东,0,3.84,513,512
300369,绿盟科技,         48.44亿,-0.26,--  ,7.67,17.1,223,2.26,17.82,-0.02,基础软件,7.65,7.67,223,0,0,7.67,7.67,7.67,7.69,--  ,0.35,北京,0,7.67,112,111
002438,江苏神通,         37.74亿,-0.26,--  ,11.5,395.71,3441,10.15,19.3,-0.03,机械基础件,11.5,11.51,3441,0,0.07,11.5,11.5,11.5,11.53,21.72,7.02,江苏,0,11.5,1721,1720
600906,财达证券,         94.41亿,-0.26,--  ,7.66,167.14,2182,2.54,5.22,-0.02,证券,7.66,7.67,2182,0,0.02,7.66,7.66,7.66,7.68,33.65,1.8,河北,0,7.66,1091,1091
301046,能辉科技,         13.54亿,-0.26,--  ,22.93,5.04,22,9.45,9.4,-0.06,光伏发电,22.92,22.93,22,0,0,22.93,22.93,22.93,22.99,79.34,0.24,上海,0,22.93,11,11
603776,永安行,         15.08亿,-0.26,--  ,11.46,16.73,146,9.03,25.52,-0.03,其他交通设备,11.46,11.49,146,0,0.01,11.46,11.46,11.46,11.49,167.23,0.75,江苏,0,11.46,73,73
600425,青松建化,         37.27亿,-0.26,--  ,3.82,15.39,403,3.81,3.52,-0.01,水泥制造,3.82,3.83,403,0,0,3.82,3.82,3.82,3.83,9.04,0.44,新疆,0,3.82,202,201
002601,龙佰集团,        283.33亿,-0.26,--  ,19.06,85.77,450,1.49,8.18,-0.05,钛白粉,19.06,19.11,450,0,0,19.06,19.06,19.06,19.11,15.93,0.96,河南,0,19.06,225,225
002498,汉缆股份,         42.38亿,-0.26,--  ,3.81,25.03,657,2.97,3.82,-0.01,线缆部件及其他,3.81,3.82,657,0,0,3.81,3.81,3.81,3.82,13.47,1.23,山东,0,3.81,329,328
002233,塔牌集团,         54.57亿,-0.26,--  ,7.62,67.28,883,4.95,5.98,-0.02,水泥制造,7.61,7.62,883,0,0.01,7.62,7.62,7.62,7.64,12.25,1.22,广东,0,7.62,442,441
000906,浙商中拓,         28.99亿,-0.26,--  ,7.62,8.15,107,4.95,7.33,-0.02,供应链服务,7.62,7.63,107,0,0,7.62,7.62,7.62,7.64,7.65,0.39,浙江,0,7.62,54,53
603260,合盛硅业,        134.75亿,-0.26,--  ,53.24,96.36,181,-0.48,12.67,-0.14,有机硅,53.24,53.32,181,0,0,53.24,53.24,53.24,53.38,21.61,1.38,浙江,0,53.24,91,90
603777,来伊份,         14.88亿,-0.26,--  ,11.4,20.06,176,4.87,2.98,-0.03,零食,11.36,11.4,176,0,0.01,11.4,11.4,11.4,11.43,633.45,1.04,上海,0,11.4,88,88
000759,中百集团,         13.57亿,-0.26,--  ,3.8,37.89,997,17.65,23.38,-0.01,超市及便利店,3.8,3.81,997,0,0.02,3.8,3.8,3.8,3.81,--  ,0.88,湖北,0,3.8,499,498
600056,中国医药,         80.46亿,-0.26,--  ,11.39,80.76,709,0.7,-0.7,-0.03,医药流通,11.38,11.39,709,0,0,11.39,11.39,11.39,11.42,21.51,1.02,北京,0,11.39,355,354
688227,品高股份,          8.61亿,-0.26,--  ,15.18,5.15,34,10,23.91,-0.04,云平台服务,15.18,15.3,34,0,0.01,15.18,15.18,15.18,15.22,--  ,0.55,广东,0,15.18,17,17
603303,得邦照明,         13.01亿,-0.26,--  ,11.34,3.52,31,1.52,4.42,-0.03,LED,11.3,11.34,31,0,0,11.34,11.34,11.34,11.37,14.4,0.35,浙江,0,11.34,16,15
600119,长江投资,         14.96亿,-0.26,--  ,7.56,36.97,489,8.62,3,-0.02,跨境物流,7.55,7.56,489,0,0.01,7.56,7.56,7.56,7.58,--  ,0.44,上海,0,7.56,245,244
688292,浩瀚深度,         17.19亿,-0.26,--  ,22.67,24.98,110,4.9,19.31,-0.06,行业应用软件,22.55,22.67,110,0,0.01,22.67,22.67,22.67,22.73,51.9,0.72,北京,0,22.67,55,55
601069,西部黄金,         28.04亿,-0.26,--  ,11.33,17.56,155,3.94,11.3,-0.03,黄金,11.32,11.33,155,0,0,11.33,11.33,11.33,11.36,--  ,0.32,新疆,0,11.33,78,77
688192,迪哲医药-U,         45.88亿,-0.26,--  ,45.3,16.67,37,22.44,34.42,-0.12,其他生物制药,45.3,45.42,37,0,0,45.3,45.3,45.3,45.42,--  ,0.25,江苏,0,45.3,19,18
002120,韵达股份,         95.59亿,-0.26,--  ,7.55,72.78,964,7.4,6.04,-0.02,快递,7.55,7.56,964,0,0,7.55,7.55,7.55,7.57,14.1,0.66,浙江,0,7.55,482,482
600459,贵研铂业,         68.53亿,-0.26,--  ,15.08,54.89,364,7.34,11.53,-0.04,其他金属,15.07,15.08,364,0,0,15.08,15.08,15.08,15.12,21.45,0.87,云南,0,15.08,182,182
688019,安集科技,         90.47亿,-0.27,--  ,142.6,113.78,80,-5.28,-0.97,-0.38,半导体材料,141.8,142.6,80,0,0.01,142.6,142.6,142.6,142.98,33.59,1.2,上海,0,142.6,40,40
600312,平高电气,        118.83亿,-0.27,--  ,14.95,111.68,747,2.89,9.53,-0.04,输变电设备,14.94,14.95,747,0,0.01,14.95,14.95,14.95,14.99,27.54,0.9,河南,0,14.95,374,373
600095,湘财股份,         62.50亿,-0.27,--  ,7.46,88.18,1182,1.36,4.34,-0.02,证券,7.46,7.47,1182,0,0,7.46,7.46,7.46,7.48,106.65,1.18,黑龙江,0,7.46,591,591
603968,醋化股份,         11.80亿,-0.27,--  ,11.17,5.81,52,9.19,12.6,-0.03,食品助剂,11.16,11.17,52,0,0,11.17,11.17,11.17,11.2,26.65,0.89,江苏,0,11.17,26,26
601188,龙江交通,         14.78亿,-0.27,--  ,3.72,48.77,1311,-2.62,13.07,-0.01,高速公路,3.72,3.73,1311,0,0.01,3.72,3.72,3.72,3.73,20.23,1.22,黑龙江,0,3.72,656,655
600608,ST沪科,          8.99亿,-0.27,--  ,3.72,0.3,8,-4.86,3.04,-0.01,贸易,3.71,3.72,8,0,0,3.72,3.72,3.72,3.73,2748.72,0.1,上海,0,3.72,4,4
300094,国联水产,         31.52亿,-0.27,--  ,3.72,122.8,3301,5.69,7.83,-0.01,水产养殖,3.71,3.72,3301,0,0.03,3.72,3.72,3.72,3.73,--  ,1.97,广东,0,3.72,1651,1650
300492,华图山鼎,         38.91亿,-0.27,--  ,104,12.48,12,-4.09,10.81,-0.28,工程咨询服务,103.6,104,12,0,0,104,104,104,104.28,--  ,0.28,四川,0,104,6,6
000156,华数传媒,         66.13亿,-0.27,--  ,7.42,17.73,239,-0.27,4.21,-0.02,广播电视,7.42,7.43,239,0,0,7.42,7.42,7.42,7.44,19.42,0.59,浙江,0,7.42,120,119
002807,江阴银行,         91.00亿,-0.27,--  ,3.7,25.09,678,0.27,-2.11,-0.01,农商行,3.69,3.7,678,0,0,3.7,3.7,3.7,3.71,6.47,0.88,江苏,0,3.7,339,339
603218,日月股份,         46.07亿,-0.27,--  ,11.08,97.84,883,6.54,9.27,-0.03,风电零部件,11.06,11.08,883,0,0.01,11.08,11.08,11.08,11.11,24.28,1.2,浙江,0,11.08,442,441
600579,克劳斯,         13.60亿,-0.27,--  ,7.38,40.07,543,-0.94,28.35,-0.02,其他专用设备,7.36,7.38,543,0,0.01,7.38,7.38,7.38,7.4,--  ,0.5,山东,0,7.38,272,271
600313,农发种业,         48.51亿,-0.27,--  ,7.38,19.34,262,-0.81,10.31,-0.02,种子,7.37,7.38,262,0,0,7.38,7.38,7.38,7.4,59.7,0.3,北京,0,7.38,131,131
002108,沧州明珠,         45.72亿,-0.27,--  ,3.69,2.73,74,5.73,4.54,-0.01,管材,3.68,3.69,74,0,0,3.69,3.69,3.69,3.7,19.06,0.12,河北,0,3.69,37,37
600566,济川药业,        129.56亿,-0.27,--  ,36.79,32.01,87,-4.99,3.49,-0.1,中药,36.66,36.79,87,0,0,36.79,36.79,36.79,36.89,13.08,0.29,湖北,0,36.79,44,43
002251,*ST步高,         18.50亿,-0.27,--  ,3.68,108.12,2938,15.36,32.85,-0.01,超市及便利店,3.68,3.69,2938,0,0.03,3.68,3.68,3.68,3.69,--  ,3.2,湖南,0,3.68,1469,1469
002110,三钢闽光,         38.03亿,-0.27,--  ,3.66,14.49,396,3.39,-1.61,-0.01,长材,3.65,3.66,396,0,0,3.66,3.66,3.66,3.67,--  ,0.67,福建,0,3.66,198,198
688311,盟升电子,         30.78亿,-0.27,--  ,32.85,19.09,58,2.69,19.89,-0.09,军工电子,32.56,32.85,58,0,0,32.85,32.85,32.85,32.94,342.29,0.23,四川,0,32.85,29,29
605377,华旺科技,         37.31亿,-0.27,--  ,21.84,7.21,33,4.29,12.63,-0.06,特种纸,21.84,21.88,33,0,0,21.84,21.84,21.84,21.9,13.71,0.47,浙江,0,21.84,17,16
600903,贵州燃气,         21.21亿,-0.27,--  ,7.28,5.97,82,3.27,4.29,-0.02,燃气,7.26,7.28,82,0,0,7.28,7.28,7.28,7.3,36.58,0.38,贵州,0,7.28,41,41
601555,东吴证券,        261.35亿,-0.27,--  ,7.26,135.4,1865,1.25,4.76,-0.02,证券,7.26,7.27,1865,0,0,7.26,7.26,7.26,7.28,15.62,0.97,江苏,0,7.26,933,932
000698,沈阳化工,         15.70亿,-0.27,--  ,3.63,13.29,366,8.36,13.44,-0.01,炼油化工,3.63,3.64,366,0,0,3.63,3.63,3.63,3.64,--  ,0.82,辽宁,0,3.63,183,183
300278,华昌达,         28.54亿,-0.28,--  ,3.61,33.36,924,7.76,24.49,-0.01,工业控制设备,3.6,3.61,924,0,0.01,3.61,3.61,3.61,3.62,56.08,1,湖北,0,3.61,462,462
603803,瑞斯康达,         17.27亿,-0.28,--  ,7.21,46.79,649,8.75,36.55,-0.02,通信终端及配件,7.2,7.21,649,0,0.02,7.21,7.21,7.21,7.23,--  ,0.75,北京,0,7.21,325,324
600436,片仔癀,        646.27亿,-0.28,--  ,234.33,111.99,48,1.95,9.93,-0.65,中药,234.33,234.5,48,0,0,234.33,234.33,234.33,234.98,44.09,0.55,福建,0,234.33,24,24
300265,通光线缆,         19.84亿,-0.28,--  ,7.21,10.45,145,9.91,18.58,-0.02,线缆部件及其他,7.21,7.22,145,0,0,7.21,7.21,7.21,7.23,26.25,0.34,江苏,0,7.21,73,72
688575,亚辉龙,         64.70亿,-0.28,--  ,25.21,3.15,13,-2.44,1.99,-0.07,诊断试剂,25.21,25.26,13,0,0,25.21,25.21,25.21,25.28,37.7,0.1,深圳,0,25.21,7,6
600782,新钢股份,         61.81亿,-0.28,--  ,3.6,29.09,808,2.57,-1.37,-0.01,板材,3.59,3.6,808,0,0,3.6,3.6,3.6,3.61,17.83,0.64,江西,0,3.6,404,404
301268,铭利达,         33.85亿,-0.28,--  ,25.17,7.05,28,7.33,11.72,-0.07,金属制品,25.16,25.17,28,0,0,25.17,25.17,25.17,25.24,25.9,0.32,深圳,0,25.17,14,14
300461,田中精机,          9.21亿,-0.28,--  ,17.98,5.39,30,8.91,23.75,-0.05,工业控制设备,17.91,17.98,30,0,0,17.98,17.98,17.98,18.03,401.43,0.19,浙江,0,17.98,15,15
000688,国城矿业,         29.82亿,-0.28,--  ,10.79,33.02,306,11.35,17.28,-0.03,铅锌,10.78,10.79,306,0,0,10.79,10.79,10.79,10.82,--  ,1.31,四川,0,10.79,153,153
002272,川润股份,         21.14亿,-0.28,--  ,7.19,821.39,11424,19.64,70.78,-0.02,工程机械零件,7.18,7.19,11424,0,0.34,7.19,7.19,7.19,7.21,--  ,2.08,四川,0,7.19,5712,5712
002812,恩捷股份,        269.02亿,-0.28,--  ,46.7,283,606,6.01,9.98,-0.13,电池化学品,46.69,46.7,606,0,0.01,46.7,46.7,46.7,46.83,15.9,0.72,云南,0,46.7,303,303
