代码,名称,涨幅%,流通市值Z,10日涨幅%,20日涨幅%,细分行业,开盘%,现价,涨跌,封单额,总金额,买价,卖价,总量,现量,涨速%,换手%,今开,最高,最低,昨收,市盈(动),量比,地区,振幅%,均价,内盘
688500,*ST慧辰,-0.36,         10.90亿,-2.19,-4.87,行业应用软件,-0.36,24.97,-0.09,--  ,1,24.6,24.97,4,4,0,0,24.97,24.97,24.97,25.06,--  ,0.18,北京,0,24.97,2
301079,邵阳液压,-0.36,          8.10亿,-14.33,-19.78,工程机械零件,-0.36,13.87,-0.05,--  ,6.66,13.82,13.87,48,48,0,0.01,13.87,13.87,13.87,13.92,62.46,0.84,湖南,0,13.87,24
603035,常熟汽饰,-0.36,         36.76亿,-12.89,-23.14,车身附件及饰件,-0.36,13.85,-0.05,--  ,12.74,13.82,13.85,92,92,0,0,13.85,13.85,13.85,13.9,10.28,0.37,江苏,0,13.85,46
002988,豪美新材,-0.36,         19.03亿,-11,-17.32,铝,-0.36,19.33,-0.07,--  ,21.84,19.33,19.39,113,113,0,0,19.33,19.33,19.33,19.4,28.93,0.87,广东,0,19.33,57
688458,美芯晟,-0.36,          9.07亿,-16.09,-32.66,集成电路设计,-0.36,46.93,-0.17,--  ,3.75,46.88,46.93,8,8,0,0,46.93,46.93,46.93,47.1,469.36,0.34,北京,0,46.93,4
600927,永安期货,-0.36,         30.79亿,-6.12,-12.5,期货,-0.36,13.8,-0.05,--  ,28.43,13.77,13.8,206,206,0,0,13.8,13.8,13.8,13.85,26.95,0.56,浙江,0,13.8,103
600618,氯碱化工,-0.36,         17.47亿,-6.55,-10.68,氯碱,-0.36,8.28,-0.03,--  ,5.88,8.28,8.36,71,71,0,0,8.28,8.28,8.28,8.31,16.11,0.35,上海,0,8.28,36
002648,卫星化学,-0.36,        230.16亿,-0.86,-9.45,有机化工原料,-0.36,13.8,-0.05,--  ,41.59,13.8,13.85,301,301,0,0,13.8,13.8,13.8,13.85,10.27,0.39,浙江,0,13.8,151
600741,华域汽车,-0.36,        217.08亿,-1.26,2.93,车身附件及饰件,-0.36,16.52,-0.06,--  ,30.73,16.52,16.53,186,186,0,0,16.52,16.52,16.52,16.58,8.24,0.41,上海,0,16.52,93
600246,万通发展,-0.36,         48.22亿,-8.18,-15.39,住宅开发,-0.36,5.5,-0.02,--  ,46.2,5.5,5.51,840,840,0,0,5.5,5.5,5.5,5.52,--  ,0.76,北京,0,5.5,420
688314,康拓医疗,-0.36,          7.17亿,-17.33,-24.31,医疗耗材,-0.36,24.7,-0.09,--  ,18.32,24.7,24.87,74,74,0,0.02,24.7,24.7,24.7,24.79,23.39,2.92,陕西,0,24.7,37
300141,和顺电气,-0.36,          9.56亿,-16.71,-21.87,配电设备,-0.36,8.22,-0.03,--  ,4.6,8.22,8.37,56,56,0,0,8.22,8.22,8.22,8.25,875,0.35,江苏,0,8.22,28
600529,山东药玻,-0.36,        131.47亿,-4.84,-5.88,医疗耗材,-0.36,24.61,-0.09,--  ,17.97,24.61,24.69,73,73,0,0,24.61,24.61,24.61,24.7,19.94,0.39,山东,0,24.61,37
002073,软控股份,-0.37,         44.09亿,-9.5,-17.22,其他专用设备,-0.37,5.43,-0.02,--  ,47.35,5.43,5.44,872,872,0,0.01,5.43,5.43,5.43,5.45,19.66,1.71,山东,0,5.43,436
600742,一汽富维,-0.37,         34.76亿,-4.93,-12.9,车身附件及饰件,-0.37,8.1,-0.03,--  ,102.47,8.09,8.1,1265,1265,0,0.02,8.1,8.1,8.1,8.13,10.42,2.23,吉林,0,8.1,633
600017,日照港,-0.37,         41.60亿,-0.37,-2.88,港口,-0.37,2.7,-0.01,--  ,19.66,2.7,2.71,728,728,0,0,2.7,2.7,2.7,2.71,9.15,0.59,山东,0,2.7,364
002660,茂硕电源,-0.37,         14.47亿,-15.18,-33.98,消费电子组件,-0.37,8.1,-0.03,--  ,12.88,8.1,8.12,159,159,0,0.01,8.1,8.1,8.1,8.13,36.31,0.3,深圳,0,8.1,80
300864,南大环境,-0.37,          7.32亿,-8.21,-15.48,环境监测,-0.37,18.89,-0.07,--  ,1.7,18.89,19.18,9,9,0,0,18.89,18.89,18.89,18.96,18.7,0.19,江苏,0,18.89,5
603173,福斯达,-0.37,          9.35亿,-12.11,-15.68,其他专用设备,-0.37,18.87,-0.07,--  ,4.53,18.85,18.87,24,24,0,0,18.87,18.87,18.87,18.94,15.8,0.32,浙江,0,18.87,12
002727,一心堂,-0.37,         59.28亿,-11.33,-21.37,线下药店,-0.37,18.87,-0.07,--  ,17.93,18.87,18.89,95,95,0,0,18.87,18.87,18.87,18.94,12.3,0.32,云南,0,18.87,48
600257,大湖股份,-0.37,         20.26亿,-9.43,-18.11,水产养殖,-0.37,5.38,-0.02,--  ,16.95,5.37,5.38,315,315,0,0.01,5.38,5.38,5.38,5.4,827.49,0.36,湖南,0,5.38,158
000627,天茂集团,-0.37,         44.98亿,-2.17,-3.91,保险,-0.37,2.7,-0.01,--  ,0,2.69,2.69,0,0,--  ,--  ,--  ,--  ,--  ,2.7,--  ,0.86,湖北,0,2.7,0
301151,冠龙节能,-0.37,          7.30亿,-10.15,-16.06,机械基础件,-0.37,16.1,-0.06,--  ,11.91,16.1,16.19,74,74,0,0.01,16.1,16.1,16.1,16.16,35.18,0.45,上海,0,16.1,37
603813,原尚股份,-0.37,          4.93亿,-18.93,-19.86,公路货运,-0.37,13.4,-0.05,--  ,9.92,13.4,13.45,74,74,0,0.01,13.4,13.4,13.4,13.45,--  ,0.43,广东,0,13.4,37
603226,菲林格尔,-0.37,          5.03亿,-15.98,-27.96,家具,-0.37,5.36,-0.02,--  ,45.08,5.32,5.36,841,841,0,0.02,5.36,5.36,5.36,5.38,--  ,3.72,上海,0,5.36,421
601399,国机重装,-0.37,         72.32亿,-2.54,-6.29,能源及重型设备,-0.37,2.68,-0.01,--  ,14.18,2.67,2.68,529,529,0,0,2.68,2.68,2.68,2.69,41.53,0.45,四川,0,2.68,265
300214,日科化学,-0.37,         14.64亿,-14.1,-16.9,塑料助剂,-0.37,5.36,-0.02,--  ,11.31,5.36,5.37,211,211,0,0.01,5.36,5.36,5.36,5.38,22.75,1.34,山东,0,5.36,106
300634,彩讯股份,-0.37,         36.18亿,-10.33,-19.29,行业应用软件,-0.37,16.06,-0.06,--  ,24.09,16.06,16.17,150,150,0,0,16.06,16.06,16.06,16.12,17.58,0.37,深圳,0,16.06,75
600590,泰豪科技,-0.37,         26.38亿,-10.68,-20.15,电网自动化,-0.37,5.35,-0.02,--  ,4.39,5.34,5.35,82,82,0,0,5.35,5.35,5.35,5.37,23.46,0.28,江西,0,5.35,41
603757,大元泵业,-0.37,         13.10亿,-9.71,-12.19,机械基础件,-0.37,21.39,-0.08,--  ,1.07,21.25,21.39,5,5,0,0,21.39,21.39,21.39,21.47,10.73,0.09,浙江,0,21.39,3
600021,上海电力,-0.37,         96.39亿,-0.49,-6.96,火力发电,-0.37,8.02,-0.03,--  ,152.78,8.02,8.04,1905,1905,0,0.01,8.02,8.02,8.02,8.05,11.53,1.55,上海,0,8.02,953
300145,中金环境,-0.37,         34.35亿,-8.87,-14.97,机械基础件,-0.37,2.67,-0.01,--  ,17.76,2.66,2.67,665,665,0,0,2.67,2.67,2.67,2.68,17.82,0.47,浙江,0,2.67,333
600160,巨化股份,-0.37,        201.27亿,4.3,-1.48,氟化工,-0.37,16.01,-0.06,--  ,52.67,16.01,16.05,329,329,0,0,16.01,16.01,16.01,16.07,43.41,0.5,浙江,0,16.01,165
600774,汉商集团,-0.37,         10.06亿,-10.01,-20.24,化学制剂,-0.37,8,-0.03,--  ,4.32,8,8.01,54,54,0,0,8,8,8,8.03,25.7,0.3,湖北,0,8,27
000705,浙江震元,-0.37,         20.05亿,-8.36,-28.32,医药流通,-0.37,8,-0.03,--  ,133.12,8,8.02,1664,1664,0,0.06,8,8,8,8.03,28.69,2.22,浙江,0,8,832
002797,第一创业,-0.37,        195.12亿,-2.39,-7.8,证券,-0.37,5.32,-0.02,--  ,60.54,5.32,5.33,1138,1138,0,0,5.32,5.32,5.32,5.34,51.12,0.63,深圳,0,5.32,569
601021,春秋航空,-0.38,        225.33亿,-0.93,4.08,航空运输,-0.38,53.1,-0.2,--  ,101.95,53.06,53.1,192,192,0,0,53.1,53.1,53.1,53.3,14.56,0.88,上海,0,53.1,96
300323,华灿光电,-0.38,         36.35亿,-13.66,-23.6,LED,-0.38,5.31,-0.02,--  ,13.06,5.27,5.31,246,246,0,0,5.31,5.31,5.31,5.33,--  ,0.71,湖北,0,5.31,123
002476,宝莫股份,-0.38,         25.55亿,-11.5,-17.93,其他化学制品,-0.38,5.31,-0.02,--  ,8.28,5.3,5.31,156,156,0,0,5.31,5.31,5.31,5.33,--  ,0.41,山东,0,5.31,78
601997,贵阳银行,-0.38,        140.61亿,1.15,2.71,城商行,-0.38,5.3,-0.02,--  ,86.02,5.29,5.3,1623,1623,0,0,5.3,5.3,5.3,5.32,3.41,0.82,贵州,0,5.3,812
300428,立中集团,-0.38,         31.33亿,-11.29,-21.86,轮胎轮毂,-0.38,15.88,-0.06,--  ,2.7,15.88,15.89,17,17,0,0,15.88,15.88,15.88,15.94,18,0.09,河北,0,15.88,9
600215,派斯林,-0.38,         23.91亿,-9.89,-10.7,机器人,-0.38,7.93,-0.03,--  ,16.42,7.93,7.96,207,207,0,0,7.93,7.93,7.93,7.96,23.2,0.26,吉林,0,7.93,104
601225,陕西煤业,-0.38,        803.71亿,4.17,10.56,动力煤,-0.38,23.77,-0.09,--  ,69.41,23.76,23.78,292,292,0,0,23.77,23.77,23.77,23.86,10.68,0.21,陕西,0,23.77,146
002958,青农商行,-0.38,         99.39亿,-0.76,0.38,农商行,-0.38,2.64,-0.01,--  ,53.04,2.64,2.65,2009,2009,0,0,2.64,2.64,2.64,2.65,3.61,0.71,山东,0,2.64,1005
002518,科士达,-0.38,         46.97亿,-18.6,-22.62,其他发电设备,-0.38,21,-0.08,--  ,100.8,21,21.05,480,480,0,0.01,21,21,21,21.08,13.36,0.82,深圳,0,21,240
600218,全柴动力,-0.38,         22.49亿,-8.92,-16.74,内燃机,-0.38,7.86,-0.03,--  ,3.93,7.86,7.88,50,50,0,0,7.86,7.86,7.86,7.89,34.69,0.16,安徽,0,7.86,25
603366,日出东方,-0.38,         16.45亿,-15.09,-16.72,卫浴电器,-0.38,5.23,-0.02,--  ,9.1,5.23,5.32,174,174,0,0,5.23,5.23,5.23,5.25,18.8,0.38,江苏,0,5.23,87
002107,沃华医药,-0.38,         14.62亿,-11.66,-16.32,中药,-0.38,5.23,-0.02,--  ,2.98,5.23,5.36,57,57,0,0,5.23,5.23,5.23,5.25,39.44,0.27,山东,0,5.23,29
002838,道恩股份,-0.38,         18.15亿,-9.53,-18.87,改性塑料,-0.38,10.45,-0.04,--  ,0.73,10.45,10.48,7,7,0,0,10.45,10.45,10.45,10.49,35.88,0.06,山东,0,10.45,4
000988,华工科技,-0.38,        212.03亿,0.61,-10.32,激光设备,-0.38,26.05,-0.1,--  ,126.11,26.05,26.08,484,484,0,0,26.05,26.05,26.05,26.15,24.2,0.31,湖北,0,26.05,242
605365,立达信,-0.38,          9.22亿,-17.89,-20.88,LED,-0.38,15.61,-0.06,--  ,3.75,15.5,15.61,24,24,0,0,15.61,15.61,15.61,15.67,23.52,0.12,福建,0,15.61,12
000957,中通客车,-0.38,         30.96亿,-5.57,-12.94,商用载客车,-0.38,7.8,-0.03,--  ,18.33,7.8,7.82,235,235,0,0,7.8,7.8,7.8,7.83,47.06,0.43,山东,0,7.8,118
605016,百龙创园,-0.38,         24.37亿,-9.86,-13.06,食品助剂,-0.38,25.96,-0.1,--  ,0.26,25.93,26.25,1,1,0,0,25.96,25.96,25.96,26.06,34.24,0.02,山东,0,25.96,1
300307,慈星股份,-0.38,         23.91亿,-11.13,-18.26,纺织服装设备,-0.38,5.19,-0.02,--  ,10.28,5.19,5.26,198,198,0,0,5.19,5.19,5.19,5.21,26.13,0.55,浙江,0,5.19,99
605336,帅丰电器,-0.38,          7.59亿,-10.57,-15.36,厨房电器,-0.38,12.95,-0.05,--  ,6.22,12.93,13,48,48,0,0,12.95,12.95,12.95,13,12.83,0.72,浙江,0,12.95,24
300963,中洲特材,-0.38,          8.49亿,-16.87,-23.22,其他金属新材料,-0.38,10.35,-0.04,--  ,7.25,10.35,10.4,70,70,0,0.01,10.35,10.35,10.35,10.39,23.47,0.47,上海,0,10.35,35
300420,五洋停车,-0.39,         22.99亿,-9.15,-15.13,其他专用设备,-0.39,2.58,-0.01,--  ,3.2,2.57,2.58,124,124,0,0,2.58,2.58,2.58,2.59,57.74,0.24,江苏,0,2.58,62
001301,尚太科技,-0.39,         32.01亿,-14.36,-17.98,电池化学品,-0.39,28.38,-0.11,--  ,20.72,28.33,28.39,73,73,0,0,28.38,28.38,28.38,28.49,9.77,0.67,河北,0,28.38,37
000955,欣龙控股,-0.39,         20.82亿,5.09,3.2,其他纺织,-0.39,5.16,-0.02,--  ,62.85,5.16,5.17,1218,1218,0,0.02,5.16,5.16,5.16,5.18,--  ,1.07,海南,0,5.16,609
300004,南风股份,-0.39,         16.59亿,-14.31,-19.28,其他通用设备,-0.39,5.15,-0.02,--  ,1.39,5.15,5.19,27,27,0,0,5.15,5.15,5.15,5.17,243.58,0.11,广东,0,5.15,14
300135,宝利国际,-0.39,         15.31亿,-10.77,-19.18,其他石化,-0.39,2.57,-0.01,--  ,27.19,2.56,2.57,1058,1058,0,0.01,2.57,2.57,2.57,2.58,702.27,0.84,江苏,0,2.57,529
688031,星环科技-U,-0.39,         34.87亿,-13.1,-25.98,行业应用软件,-0.39,46.11,-0.18,--  ,27.58,46.11,46.23,60,60,0,0.01,46.11,46.11,46.11,46.29,--  ,0.55,上海,0,46.11,30
601518,吉林高速,-0.39,         15.29亿,-5.88,-5.18,高速公路,-0.39,2.56,-0.01,--  ,6.3,2.56,2.57,246,246,0,0,2.56,2.56,2.56,2.57,9.26,0.26,吉林,0,2.56,123
688035,德邦科技,-0.39,         16.39亿,-19.35,-31.02,半导体材料,-0.39,35.82,-0.14,--  ,24.35,35.74,35.82,68,68,0,0.01,35.82,35.82,35.82,35.96,45.5,0.74,山东,0,35.82,34
603043,广州酒家,-0.39,         33.29亿,-7.82,-7.92,烘焙食品,-0.39,17.91,-0.07,--  ,5.73,17.91,17.92,32,32,0,0,17.91,17.91,17.91,17.98,15.54,0.26,广东,0,17.91,16
300172,中电环保,-0.39,         24.31亿,-3.4,-11.29,水治理,-0.39,5.11,-0.02,--  ,107.05,5.11,5.12,2095,2095,0,0.04,5.11,5.11,5.11,5.13,25.59,0.8,江苏,0,5.11,1048
603889,新澳股份,-0.39,         29.82亿,-1.8,1.32,其他纺织,-0.39,7.65,-0.03,--  ,0.69,7.65,7.68,9,9,0,0,7.65,7.65,7.65,7.68,11.94,0.04,浙江,0,7.65,5
600490,鹏欣资源,-0.39,         37.54亿,-8.93,-14.71,铜,-0.39,2.55,-0.01,--  ,2.32,2.54,2.55,91,91,0,0,2.55,2.55,2.55,2.56,--  ,0.08,上海,0,2.55,46
002486,嘉麟杰,-0.39,         16.74亿,-15.84,-15.28,非运动服装,-0.39,2.55,-0.01,--  ,19.81,2.55,2.56,777,777,0,0.01,2.55,2.55,2.55,2.56,30.82,0.75,上海,0,2.55,389
002086,*ST东洋,-0.39,         16.58亿,-0.39,-8.27,诊断试剂,-0.39,2.55,-0.01,--  ,249.03,2.55,2.56,9766,9766,0,0.12,2.55,2.55,2.55,2.56,--  ,65.05,山东,0,2.55,4883
003028,振邦智能,-0.39,          9.26亿,-18,-24.12,其他电子,-0.39,33.03,-0.13,--  ,10.9,33.03,33.1,33,33,0,0,33.03,33.03,33.03,33.16,17.72,0.56,深圳,0,33.03,17
603630,拉芳家化,-0.39,         11.43亿,-15.16,-19.01,洗护用品,-0.39,12.7,-0.05,--  ,6.1,12.7,12.99,48,48,0,0,12.7,12.7,12.7,12.75,28.25,0.38,广东,0,12.7,24
301179,泽宇智能,-0.39,         12.39亿,-13.75,-19.94,电网自动化,-0.39,20.32,-0.08,--  ,4.27,20.32,20.42,21,21,0,0,20.32,20.32,20.32,20.4,26.75,0.41,江苏,0,20.32,11
300770,新媒股份,-0.39,         41.69亿,-4.87,-13.5,广播电视,-0.39,33,-0.13,--  ,12.54,32.9,33,38,38,0,0,33,33,33,33.13,11.45,0.3,广东,0,33,19
300251,光线传媒,-0.39,        103.17亿,-4.41,-7.76,影视制作,-0.39,7.6,-0.03,--  ,119.78,7.6,7.61,1576,1576,0,0.01,7.6,7.6,7.6,7.63,45.38,1.38,北京,0,7.6,788
600908,无锡银行,-0.39,         78.42亿,-2.88,1.81,农商行,-0.39,5.06,-0.02,--  ,27.58,5.06,5.07,545,545,0,0,5.06,5.06,5.06,5.08,4.87,0.49,江苏,0,5.06,273
688339,亿华通-U,-0.39,         40.26亿,-13.9,-20.62,燃料电池,-0.39,35.37,-0.14,--  ,20.68,35.37,35.48,58,58,0,0.01,35.37,35.37,35.37,35.51,--  ,1.04,北京,0,35.37,29
603239,浙江仙通,-0.39,         12.74亿,-10.99,-16.36,车身附件及饰件,-0.39,12.63,-0.05,--  ,0.51,12.63,12.68,4,4,0,0,12.63,12.63,12.63,12.68,26.45,0.04,浙江,0,12.63,2
601669,中国电建,-0.39,        419.17亿,8.6,2.43,基建工程,-0.39,5.05,-0.02,--  ,421.47,5.05,5.06,8346,8346,0,0.01,5.05,5.05,5.05,5.07,6.87,0.88,北京,0,5.05,4173
002702,海欣食品,-0.39,         14.08亿,-11.87,-19.72,预加工食品,-0.39,5.05,-0.02,--  ,17.73,5.05,5.06,351,351,0,0.01,5.05,5.05,5.05,5.07,573.24,0.87,福建,0,5.05,176
000612,焦作万方,-0.39,         39.62亿,-9.14,-12.59,铝,-0.39,5.07,-0.02,--  ,0,5.05,5.05,0,0,--  ,--  ,--  ,--  ,--  ,5.07,12.83,0.93,河南,0,5.07,0
301220,亚香股份,-0.4,          8.49亿,-9.91,-14.78,其他化学制品,-0.4,27.73,-0.11,--  ,0.55,27.73,28.31,2,2,0,0,27.73,27.73,27.73,27.84,24.35,0.08,江苏,0,27.73,1
601012,隆基绿能,-0.4,       1202.98亿,-5.4,-10.01,光伏硅片,-0.4,20.15,-0.08,--  ,2002.31,20.14,20.15,9937,9937,0,0.01,20.15,20.15,20.15,20.23,9.79,1.61,陕西,0,20.15,4969
688307,中润光学,-0.4,          4.32亿,-15.29,-25.07,光学元件,-0.4,22.66,-0.09,--  ,2.34,22.66,22.89,10,10,0,0.01,22.66,22.66,22.66,22.75,116.13,0.3,浙江,0,22.66,5
300693,盛弘股份,-0.4,         64.16亿,-3.28,-5.53,其他发电设备,-0.4,27.7,-0.11,--  ,118,27.7,27.74,426,426,0,0.02,27.7,27.7,27.7,27.81,23.53,0.59,深圳,0,27.7,213
601169,北京银行,-0.4,        741.78亿,4.14,9.82,城商行,-0.4,5.03,-0.02,--  ,214.18,5.03,5.04,4258,4258,0,0,5.03,5.03,5.03,5.05,3.94,0.92,北京,0,5.03,2129
603158,腾龙股份,-0.4,         21.92亿,-9.92,-16.41,底盘与发动机系统,-0.4,7.54,-0.03,--  ,16.06,7.54,7.56,213,213,0,0,7.54,7.54,7.54,7.57,19.77,0.4,江苏,0,7.54,107
600312,平高电气,-0.4,         99.75亿,-2.34,-2.94,输变电设备,-0.4,12.55,-0.05,--  ,153.61,12.55,12.57,1224,1224,0,0.01,12.55,12.55,12.55,12.6,23.12,1.58,河南,0,12.55,612
000026,飞亚达,-0.4,         20.12亿,-5.62,-8.61,钟表珠宝,-0.4,10.08,-0.04,--  ,0,10.04,10.04,0,0,--  ,--  ,--  ,--  ,--  ,10.08,11.82,0.13,深圳,0,10.08,0
688613,奥精医疗,-0.4,         15.64亿,-15.48,-20.65,医疗耗材,-0.4,17.53,-0.07,--  ,1.78,17.53,17.99,10,10,0,0,17.53,17.53,17.53,17.6,32.46,0.2,北京,0,17.53,5
600166,福田汽车,-0.4,        111.83亿,-0.8,-7.41,商用载货车,-0.4,2.5,-0.01,--  ,50.5,2.49,2.5,2020,2020,0,0,2.5,2.5,2.5,2.51,19.03,0.4,北京,0,2.5,1010
301428,世纪恒通,-0.4,          7.40亿,-13.3,-18.7,电信增值服务,-0.4,30,-0.12,--  ,24,30,30.08,80,80,0,0.03,30,30,30,30.12,37.43,1.31,贵州,0,30,40
000783,长江证券,-0.4,        171.20亿,-0.99,-7.23,证券,-0.4,5,-0.02,--  ,24.75,5,5.01,495,495,0,0,5,5,5,5.02,17.29,0.27,湖北,0,5,248
601919,中远海控,-0.4,        611.59亿,4.72,0.71,航运,-0.4,9.98,-0.04,--  ,417.46,9.97,9.98,4183,4183,0,0,9.98,9.98,9.98,10.02,5.45,1.01,天津,0,9.98,2092
300319,麦捷科技,-0.4,         46.04亿,-12.11,-20.19,被动元件,-0.4,7.47,-0.03,--  ,48.48,7.46,7.47,649,649,0,0.01,7.47,7.47,7.47,7.5,26.39,0.96,深圳,0,7.47,325
601698,中国卫通,-0.4,         94.17亿,2.06,-12.19,航天装备,-0.4,14.9,-0.06,--  ,45.45,14.89,14.9,305,305,0,0,14.9,14.9,14.9,14.96,116.26,0.21,北京,0,14.9,153
002920,德赛西威,-0.4,        221.98亿,-12.54,-24.55,汽车电子电气系统,-0.4,89.21,-0.36,--  ,44.6,89.08,89.21,50,50,0,0,89.21,89.21,89.21,89.57,38.67,0.27,广东,0,89.21,25
600530,ST交昂,-0.4,          9.11亿,-5,-7.83,保健品,-0.4,2.47,-0.01,--  ,1.21,2.47,2.48,49,49,0,0,2.47,2.47,2.47,2.48,--  ,0.33,上海,0,2.47,25
300407,凯发电气,-0.4,         12.72亿,-18.23,-21.86,电网自动化,-0.4,7.4,-0.03,--  ,8.44,7.4,7.43,114,114,0,0.01,7.4,7.4,7.4,7.43,25.4,0.48,天津,0,7.4,57
688567,孚能科技,-0.4,         83.53亿,-15.6,-21.27,锂电池,-0.4,12.33,-0.05,--  ,10.25,12.33,12.38,83,83,0,0,12.33,12.33,12.33,12.38,--  ,0.32,江西,0,12.33,42
301103,何氏眼科,-0.4,         15.72亿,-11.35,-17.31,医院,-0.4,24.6,-0.1,--  ,4.18,24.55,24.6,17,17,0,0,24.6,24.6,24.6,24.7,29.33,0.37,辽宁,0,24.6,9
002641,公元股份,-0.4,         22.44亿,-13.07,-1.99,管材,-0.4,4.92,-0.02,--  ,69.08,4.91,4.92,1404,1404,0,0.01,4.92,4.92,4.92,4.94,16.3,0.63,浙江,0,4.92,702
002939,长城证券,-0.41,         93.67亿,-1.07,-7.18,证券,-0.41,7.37,-0.03,--  ,37.14,7.37,7.38,504,504,0,0,7.37,7.37,7.37,7.4,18.39,0.38,深圳,0,7.37,252
600889,南京化纤,-0.41,          9.21亿,-12.01,-16.92,粘胶纤维,-0.41,4.91,-0.02,--  ,2.55,4.91,4.92,52,52,0,0,4.91,4.91,4.91,4.93,--  ,0.21,江苏,0,4.91,26
600594,益佰制药,-0.41,         29.78亿,-9.75,-16.35,中药,-0.41,4.91,-0.02,--  ,3.04,4.91,4.95,62,62,0,0,4.91,4.91,4.91,4.93,17.17,0.14,贵州,0,4.91,31
600865,百大集团,-0.41,         10.13亿,-11.98,-11.66,百货,-0.41,7.35,-0.03,--  ,1.32,7.35,7.39,18,18,0,0,7.35,7.35,7.35,7.38,99.67,0.15,浙江,0,7.35,9
300455,航天智装,-0.41,         29.69亿,-7.02,-16.6,其他IT设备,-0.41,9.8,-0.04,--  ,9.41,9.8,9.81,96,96,0,0,9.8,9.8,9.8,9.84,163.17,0.24,北京,0,9.8,48
001269,欧晶科技,-0.41,         20.02亿,-18.19,-18.8,光伏辅材,-0.41,41.63,-0.17,--  ,42.46,41.57,41.63,102,102,0,0.01,41.63,41.63,41.63,41.8,10.21,0.33,内蒙,0,41.63,51
000157,中联重科,-0.41,        376.36亿,4.26,10.04,工程机械整机,-0.41,7.34,-0.03,--  ,68.34,7.34,7.35,931,931,0,0,7.34,7.34,7.34,7.37,16.73,0.34,湖南,0,7.34,466
688589,力合微,-0.41,         21.70亿,-16.79,-25.47,集成电路设计,-0.41,29.34,-0.12,--  ,4.71,29.34,29.6,16,16,0,0,29.34,29.34,29.34,29.46,27.2,0.23,深圳,0,29.34,8
605118,力鼎光电,-0.41,          7.22亿,-13.11,-41.55,光学元件,-0.41,17.11,-0.07,--  ,14.71,17.1,17.11,86,86,0,0,17.11,17.11,17.11,17.18,44.11,0.42,福建,0,17.11,43
002836,新宏泽,-0.41,          6.12亿,-14.87,-18.19,纸包装,-0.41,7.33,-0.03,--  ,12.97,7.32,7.33,177,177,0,0.01,7.33,7.33,7.33,7.36,124.01,1.11,广东,0,7.33,89
002429,兆驰股份,-0.41,        101.68亿,-7.58,-9.96,电视,-0.41,4.88,-0.02,--  ,27.91,4.87,4.88,572,572,0,0,4.88,4.88,4.88,4.9,13.03,0.53,深圳,0,4.88,286
002400,省广集团,-0.41,         65.72亿,-6.69,-12.23,互联网广告,-0.41,4.88,-0.02,--  ,52.46,4.88,4.89,1075,1075,0,0.01,4.88,4.88,4.88,4.9,72.84,0.43,广东,0,4.88,538
830809,安达科技,-0.41,         16.15亿,-12.73,-32.83,电池化学品,-0.41,4.87,-0.02,--  ,0.59,4.87,4.91,12,12,0,0,4.87,4.87,4.87,4.89,--  ,0.08,贵州,0,4.87,6
000681,视觉中国,-0.41,         59.06亿,-7.84,-16.07,文字图片媒体,-0.41,12.22,-0.05,--  ,0,12.17,12.17,0,0,--  ,--  ,--  ,--  ,--  ,12.22,52.4,0.9,江苏,0,12.22,0
002215,诺 普 信,-0.41,         45.48亿,-3.57,-12.15,农药,-0.41,7.3,-0.03,--  ,19.71,7.29,7.3,270,270,0,0,7.3,7.3,7.3,7.33,19.79,0.34,深圳,0,7.3,135
300439,美康生物,-0.41,         21.07亿,-11.87,-17.06,诊断试剂,-0.41,9.72,-0.04,--  ,16.14,9.72,9.78,166,166,0,0.01,9.72,9.72,9.72,9.76,12.17,1.14,浙江,0,9.72,83
000903,云内动力,-0.41,         30.86亿,-7.25,-14.13,底盘与发动机系统,-0.41,2.43,-0.01,--  ,36.98,2.42,2.43,1522,1522,0,0.01,2.43,2.43,2.43,2.44,--  ,1.07,云南,0,2.43,761
000034,神州数码,-0.41,        109.20亿,-8.44,-16.58,其他云服务,-0.41,24.4,-0.1,--  ,0,24.3,24.3,0,0,--  ,--  ,--  ,--  ,--  ,24.4,14.4,0.51,深圳,0,24.4,0
601360,三六零,-0.41,        217.62亿,-3.06,-15.25,基础软件,-0.41,7.28,-0.03,--  ,231.72,7.27,7.28,3183,3183,0,0,7.28,7.28,7.28,7.31,--  ,0.93,天津,0,7.28,1592
603667,五洲新春,-0.41,         25.78亿,-17.94,-30.45,机械基础件,-0.41,14.55,-0.06,--  ,41.76,14.53,14.55,287,287,0,0.01,14.55,14.55,14.55,14.61,32.76,0.55,浙江,0,14.55,144
601878,浙商证券,-0.41,        170.08亿,0,-6.1,证券,-0.41,9.7,-0.04,--  ,80.9,9.7,9.74,834,834,0,0,9.7,9.7,9.7,9.74,21.21,0.5,浙江,0,9.7,417
000828,东莞控股,-0.41,         30.43亿,-3.96,-9.68,高速公路,-0.41,9.7,-0.04,--  ,15.33,9.68,9.7,158,158,0,0,9.7,9.7,9.7,9.74,10.11,0.26,广东,0,9.7,79
600187,国中水务,-0.41,         29.28亿,-5.84,-9.36,水治理,-0.41,2.42,-0.01,--  ,4.33,2.41,2.42,179,179,0,0,2.42,2.42,2.42,2.43,43.51,0.24,黑龙江,0,2.42,90
